,nearest_farm
6418,3342.650139369142
6419,14075.974930880826
6420,13687.47881410612
6421,13612.047181241647
6422,6585.605525215649
6423,11695.605484913569
6424,18428.22006950012
6425,16239.058035377948
6426,14766.886994680817
6427,13935.05403983364
6428,14291.626944193844
6429,10898.295182247006
6430,12141.260236706032
6431,17827.754219838585
6432,20131.647558712735
6433,17720.34847275505
6434,17066.32105765413
6435,8474.301921197375
6436,7950.752488518307
6437,16805.745401648106
6438,5243.8361723451035
6439,18277.22761225868
6440,11964.463235299325
6441,13641.506499015275
6442,16642.816813517617
6443,12434.273853951234
6444,18545.12319956346
6445,9749.553058930582
6446,17386.524976171913
6447,4699.681585397586
6448,12618.367055915243
6449,5645.951937672868
6450,17359.99181692203
6451,11114.195671720512
6452,19161.193833851605
6453,8505.559102146284
6454,1273.5440910719365
6455,17980.60874964942
6456,16645.2850528799
6457,17129.245128512168
6458,16828.205604088547
6459,14723.51155692004
6460,8720.464170766481
6461,17617.916797937625
6462,14449.430096490258
6463,7224.598479005208
6464,17816.315775422172
6465,5429.570403333693
6466,12872.119672464392
6467,13522.771097527686
6468,16750.494926909105
6469,11281.907323587833
6470,20543.894260850666
6471,1866.8235548275786
6472,14296.593112169388
6473,13001.82254121436
6474,7564.106050159012
6475,15196.277235666788
6476,13893.209353722537
6477,15523.894847683852
6478,2796.1780114632056
6479,8510.89607697527
6480,18498.83817527203
6481,991.5064383552265
6482,9005.012400081048
6483,3332.0385925537303
6484,6007.536621255185
6485,17488.19129455201
6486,12680.396875513674
6487,9429.560856029868
6488,16986.650196805516
6489,8527.80214552666
6490,9186.395307438605
6491,18496.07061757868
6492,18292.97953184059
6493,9783.21402226069
6494,22362.600632905098
6495,14625.999672749404
6496,12312.288348118063
6497,11092.277331562971
6498,15259.32010854065
6499,17068.152235819747
6500,4349.046471739471
6501,16178.894176084978
6502,14491.210270424126
6503,10299.25506909335
6504,16570.962485508044
6505,19724.39219142532
6506,18933.784803706774
6507,6691.22328885409
6508,8141.402503296619
6509,19515.344633596364
6510,10255.53467416402
6511,17356.811407155452
6512,11934.148526431994
6513,1276.3633288126207
6514,10667.387123320836
6515,18168.252055802546
6516,11372.14143305759
6517,18008.291464921505
6518,15818.39829033651
6519,15260.418956492897
6520,4622.053634136642
6521,4717.5006863036315
6522,19514.59892525998
6523,16159.351743349534
6524,10442.789206470134
6525,13867.693540402333
6526,14193.679088176694
6527,6792.05889379524
6528,10312.113516025078
6529,14804.94462341978
6530,8228.065076575209
6531,3677.707070314798
6532,9143.558694333933
6533,20299.77955519146
6534,12915.360708217739
6535,20252.286083067567
6536,15424.751523608793
6537,13821.589157059396
6538,18809.501509956714
6539,18844.553128569794
6540,5002.874345688326
6541,19400.583243580866
6542,11018.058797744545
6543,10825.72954286288
6544,2180.8017624121867
6545,16334.194808990365
6546,17265.74742141395
6547,20429.483673419858
6548,15011.086763084813
6549,18196.156137375998
6550,12490.784382279973
6551,5528.144548428416
6552,6696.074671141588
6553,12309.283736005487
6554,18280.67516988156
6555,6179.508500299093
6556,7837.537201333241
6557,11380.338681480454
6558,19550.1124207028
6559,14136.575888326208
6560,19223.572966645614
6561,13872.583591894521
6562,16739.82085299186
6563,15897.211977590714
6564,10489.385626049801
6565,23300.209758335124
6566,11807.626355233682
6567,12448.584155845985
6568,13382.503802395764
6569,16852.545049922002
6570,15169.099686889549
6571,18292.97953184059
6572,18236.064966947943
6573,12299.128856440808
6574,10360.022574486426
6575,10360.022574486426
6576,16689.78422955257
6577,15654.838297272137
6578,10442.789206470134
6579,17241.908437122333
6580,9351.77112213722
6581,7608.922060730846
6582,10496.346087330958
6583,3166.7657912520503
6584,8498.243038680228
6585,10664.849321652158
6586,7979.631942194732
6587,11519.034319334445
6588,10794.474368677593
6589,18630.647771082247
6590,1396.9586166883655
6591,11903.489518191207
6592,15075.67107663094
6593,9483.622013589897
6594,15678.66520760792
6595,13208.316214031813
6596,9687.327929742642
6597,17629.11994952912
6598,15737.438828605022
6599,17850.528262988715
6600,18205.05761768146
6601,18746.9765957301
6602,19061.77225441637
6603,17404.60217727479
6604,9269.5923569785
6605,13594.648704749985
6606,13862.20238546192
6607,18478.404325343614
6608,12927.600715127151
6609,5739.387182506096
6610,16335.625691578134
6611,11404.578496568383
6612,6109.806294893987
6613,16138.527286854021
6614,5260.552605135759
6615,12974.889136491523
6616,17200.328306749136
6617,3524.2099217789523
6618,23036.542574925767
6619,14701.86471832646
6620,18443.71732945608
6621,18225.326351342126
6622,15910.699032916917
6623,18059.85123396213
6624,11919.397578687594
6625,10213.130352912283
6626,18036.36361035793
6627,14701.86471832646
6628,17416.35621022664
6629,6789.792166953396
6630,19382.084623396033
6631,15600.08745894962
6632,19843.889058281682
6633,11092.485530466063
6634,4254.565025423543
6635,16301.083998799737
6636,3192.3843407956615
6637,5754.226427675019
6638,15060.683883809841
6639,16386.639552004348
6640,18614.57162368671
6641,11285.631881071999
6642,17103.84979296705
6643,16657.969252168154
6644,13412.699938940345
6645,9808.107386215448
6646,18441.503729701533
6647,5972.737078626253
6648,17888.840412549474
6649,15189.780139820106
6650,16253.120997431306
6651,6467.202508178488
6652,17735.817110612403
6653,7913.512423709046
6654,14304.2293020049
6655,15997.006027563968
6656,12910.826177223977
6657,18890.550938074084
6658,16072.384791392185
6659,8739.083822057184
6660,18364.222004258725
6661,15633.941920264759
6662,18224.058884369908
6663,17300.58037244048
6664,13894.028118709253
6665,9604.76724503104
6666,6520.184219854617
6667,16469.278105939735
6668,12124.850524799085
6669,16737.454765417726
6670,6581.6890402349145
6671,17619.976384374146
6672,11344.510139003045
6673,6051.070958671734
6674,3523.6789702357805
6675,6662.9413271002495
6676,12478.409460033363
6677,12365.270352358839
6678,7475.465634971918
6679,8938.046265421377
6680,14410.979205576105
6681,5319.528227425424
6682,15767.733201664174
6683,19358.689226965173
6684,2410.6242784918786
6685,15873.749401809207
6686,7492.7482705964585
6687,11568.660759586934
6688,9618.521180124733
6689,12437.434397481964
6690,17166.41360926416
6691,7281.463480733771
6692,13180.061568864585
6693,5591.44568874748
6694,14016.694410698263
6695,19439.881016098014
6696,4151.470428086457
6697,4151.208597783244
6698,17037.85344476883
6699,8215.461273807778
6700,13290.000286945387
6701,14439.008489665102
6702,7526.877432565857
6703,11413.672333536955
6704,6624.59366703279
6705,5768.209202392924
6706,7904.979374388824
6707,10375.725641929741
6708,17289.71034676467
6709,3964.9752366850144
6710,11472.715532257838
6711,11470.686497862811
6712,1285.787805559005
6713,17854.968267688346
6714,12209.265962971811
6715,7439.684059209184
6716,18042.649372859833
6717,18953.04482674351
6718,18377.113948383372
6719,3087.162496272899
6720,14840.273215984631
6721,15746.929593724808
6722,6580.53808941049
6723,7009.97321068209
6724,11824.61065246833
6725,6830.269966708827
6726,8439.109174556055
6727,4811.069559209727
6728,9485.406495665255
6729,15334.52357592693
6730,15987.38252682888
6731,17732.168063239355
6732,18715.98917656308
6733,6290.647731548837
6734,14089.679912462409
6735,14969.064098001401
6736,2844.1480186267204
6737,5988.264022780684
6738,17014.933440151974
6739,12697.17147242247
6740,6293.667843311876
6741,11900.018019964404
6742,12918.414912778539
6743,7722.282887504339
6744,13171.17847902372
6745,19060.84006423429
6746,12280.179751752103
6747,19578.768981094334
6748,16845.204676727975
6749,18812.59446289301
6750,14865.543203004407
6751,12365.270352358839
6752,14586.238630117718
6753,11981.82200403396
6754,15027.331911206113
6755,14564.295769230086
6756,14990.568984087535
6757,17874.92177260092
6758,12643.842424949027
6759,14678.167627362702
6760,16981.813707918605
6761,2374.359762599358
6762,9550.403529877705
6763,3409.3648515156724
6764,20096.205165192987
6765,12486.948734109357
6766,11952.18143696335
6767,8692.412045150275
6768,17665.817537907322
6769,12077.27177934505
6770,12082.702814335795
6771,5214.3257623929
6772,4248.270837028319
6773,10110.644655373251
6774,5355.570302679658
6775,14936.774688316898
6776,13845.45174862289
6777,15404.224669693542
6778,17627.07244023237
6779,11470.449502928908
6780,5816.393115922391
6781,3540.623941580931
6782,16951.401400681192
6783,7533.389421779732
6784,7405.076558507033
6785,14238.581909459985
6786,7982.87851504086
6787,5348.500319498462
6788,15541.769493804126
6789,13337.71667840063
6790,17562.29245793263
6791,6641.256327412641
6792,12278.706679416724
6793,18864.886377813567
6794,19301.2986403991
6795,15447.608197920212
6796,17855.14033608149
6797,1663.5929553566814
6798,14302.51414401825
6799,10497.14666183739
6800,14747.764395819344
6801,12566.713944934892
6802,16225.558247885858
6803,9814.265671662168
6804,7077.803861660286
6805,7650.397454294169
6806,13961.404654990029
6807,5106.991547107428
6808,10569.856105261772
6809,14627.735343843957
6810,14770.560136623199
6811,4375.40478001671
6812,14178.970336727967
6813,15353.976445676464
6814,10985.428436830922
6815,9615.251434495234
6816,7732.040044934533
6817,4152.405723535289
6818,13146.490800431242
6819,17449.931766314476
6820,12560.887766494043
6821,13171.136878700281
6822,11130.464621894951
6823,8810.22961044111
6824,6940.408067080569
6825,4315.139846769104
6826,11824.478581064415
6827,7866.528251697744
6828,14485.66531581142
6829,9503.11832599674
6830,4248.270837028319
6831,12362.867285164764
6832,18982.90525221726
6833,11529.04224020533
6834,14295.652818882729
6835,8913.116555979832
6836,9515.379638895465
6837,6601.208834176565
6838,23953.235945969926
6839,12289.546382722823
6840,16863.71865743986
6841,14118.28296765901
6842,7901.371759625184
6843,14118.28296765901
6844,17571.55165458818
6845,12081.009054923426
6846,12267.780260129577
6847,10582.725651801504
6848,4103.945579346512
6849,16265.009574970996
6850,12110.17102389164
6851,14601.522708813252
6852,14601.522708813252
6853,12631.49227536809
6854,5034.070356424516
6855,13407.703202057104
6856,14034.116545608495
6857,15938.316259570627
6858,17937.238548497033
6859,14973.167830502092
6860,14135.1954817513
6861,11128.71436661884
6862,11032.186516870475
6863,9657.360089399006
6864,16466.76271085025
6865,14626.424201874244
6866,19199.275933382807
6867,11035.885338792054
6868,7904.773141509104
6869,15329.922768401762
6870,5759.900524799966
6871,17620.92573714549
6872,17748.002516669523
6873,15940.189977171261
6874,16603.437239751864
6875,8706.043315524788
6876,7818.257205084666
6877,2156.8282750490803
6878,8355.315664323936
6879,13843.06903633809
6880,8503.586045371301
6881,10796.791173378395
6882,13616.223273653346
6883,13526.44210971599
6884,15243.137286652338
6885,16148.476320376922
6886,9959.624192864017
6887,2359.9064220158093
6888,7051.277238260993
6889,18416.692102003515
6890,9832.66906980219
6891,12315.247767972856
6892,10171.36255553463
6893,5953.8715335819215
6894,7420.594255942245
6895,11230.080393291604
6896,17225.502119835346
6897,18456.90134869545
6898,7422.742798705278
6899,18143.220662445776
6900,7421.968623103132
6901,9687.039722880434
6902,6955.67846322481
6903,16887.642085940068
6904,13482.300534777785
6905,17879.768626547084
6906,12318.195781014885
6907,10474.284543407703
6908,19262.09426600077
6909,12102.872784685209
6910,16437.62106717303
6911,3404.836703696953
6912,14971.17226098058
6913,15003.785118746488
6914,6239.051096170221
6915,15003.785118746488
6916,15219.605450417112
6917,12002.25544949739
6918,20561.981483537827
6919,7084.640486253259
6920,18215.221203523775
6921,19052.056232598166
6922,14688.955930402823
6923,8252.76577059111
6924,4814.790500406442
6925,15118.396188829603
6926,4261.615845204941
6927,4913.017999286266
6928,17074.082872364314
6929,16206.428930831742
6930,4689.254739431976
6931,13933.590298336105
6932,12791.506189486647
6933,6249.017231521893
6934,3787.780691176805
6935,13303.567175458034
6936,8615.42857644318
6937,10855.738968251719
6938,4517.988636595201
6939,18262.043763648046
6940,11518.191290163291
6941,23155.091238858586
6942,3793.2380801208683
6943,7770.205512853799
6944,7520.030267601211
6945,11561.81775950363
6946,8006.1526444036845
6947,19344.52685608545
6948,11855.32394828595
6949,9793.35458938089
6950,16891.61985847842
6951,9793.35458938089
6952,7071.619935495653
6953,14353.785696285497
6954,10788.801725993253
6955,5110.014784289387
6956,4859.329972216147
6957,19032.426691154258
6958,6925.623845329059
6959,12068.482764961424
6960,13547.770383969355
6961,22202.7361377219
6962,5482.489182623374
6963,11451.01195599455
6964,19279.220170656343
6965,2392.2518296367093
6966,6470.923868212809
6967,11480.290325584092
6968,7532.837221970323
6969,10798.32436791911
6970,10911.80241948421
6971,10464.784084148267
6972,18095.26980084493
6973,2428.926802933684
6974,15443.202631811993
6975,13081.797984274077
6976,2521.0744601185174
6977,18679.313481104466
6978,16295.4427578645
6979,18104.994250089305
6980,10636.402792355468
6981,10560.89885416228
6982,11466.220248393418
6983,12665.28419691134
6984,15103.698946328586
6985,12465.372267286957
6986,13487.2983720149
6987,4493.855382456876
6988,12935.970196798336
6989,8631.112136169606
6990,18947.838184592532
6991,17937.700166090464
6992,15102.511807798573
6993,15173.054496559975
6994,19910.328794531888
6995,12341.35592863038
6996,20377.57034084978
6997,1112.518375723581
6998,16748.323307299423
6999,13333.274550504624
7000,16660.20495426992
7001,19725.601877231977
7002,10110.644655373251
7003,8254.29868940464
7004,13637.837783119634
7005,14746.653160116184
7006,11550.425086867528
7007,16956.676718157512
7008,2552.4778758824064
7009,18477.55097331172
7010,8260.485067944343
7011,5088.240806028747
7012,2907.890443540962
7013,11000.918022168356
7014,5604.977304998953
7015,11567.960687691106
7016,6317.5074803654215
7017,13631.329550708402
7018,10727.407362569578
7019,12365.270352358839
7020,4941.041915746403
7021,16768.445722763456
7022,12840.774440677209
7023,18244.413138184056
7024,11205.566249959144
7025,18333.739151196445
7026,18244.413138184056
7027,9524.719375441917
7029,6604.586197480153
7030,15676.107189488943
7031,9058.84612898526
7032,16551.23319562624
7033,18096.18841860602
7034,9525.017357912198
7035,10700.786999915865
7036,9294.126730568425
7037,6097.550854566028
7038,20693.7071047627
7039,10709.74317242836
7040,14335.90660589648
7041,2083.5207202224788
7042,12803.878564733837
7043,18007.251678242148
7044,5398.408932095516
7045,13170.954170044219
7046,5765.618489370325
7047,424.29911588841316
7048,2937.927942853031
7049,7265.767235095948
7050,5775.348558051041
7051,6207.228740400235
7052,13074.206050566265
7053,11568.858653461353
7054,14304.552333304482
7055,12013.553310628065
7056,6738.345948213128
7057,7626.735635749861
7058,17828.404543224147
7059,8939.797863174363
7060,8995.4781171625
7061,18329.682368274327
7062,17285.56182163326
7063,18691.251299376403
7064,11472.51151312569
7065,4781.841194223201
7066,20172.759728043096
7067,12587.997124963964
7068,10254.778026436681
7069,19529.75060033776
7070,15029.510274674109
7071,4579.366675747116
7072,12170.216664379614
7073,11865.07026203534
7074,10612.061207847804
7075,11466.155849523893
7076,11475.32928259211
7077,10412.53986319342
7078,8747.953696476878
7079,7722.282887504339
7080,11524.81160353778
7081,7747.751321031651
7082,18032.275288094017
7083,9023.017716189963
7084,5672.053666021119
7085,11970.810095147195
7086,7026.742147240515
7087,18003.459452284766
7088,12599.902793283143
7089,12649.47010667719
7090,12370.543555132594
7091,10390.802008481918
7092,16847.37032678892
7093,993.0286660528661
7094,19044.007559530728
7095,15049.751871480581
7096,6086.035370562981
7097,12365.270352358839
7098,22472.0907614061
7099,11216.809750036942
7100,19196.259127361518
7101,12852.340074150306
7102,14368.066835599206
7103,2765.4290335427627
7104,15487.381995114203
7105,12338.024230122419
7106,5075.072478389458
7107,16114.007993834484
7108,19028.2002341193
7109,7204.141698242256
7110,19028.2002341193
7111,7332.548187482507
7112,10619.114660067957
7113,12154.23543677309
7114,5824.842321020188
7115,6021.3662932305515
7116,6592.428067433987
7117,6592.428067433987
7118,9229.32220154978
7119,2771.7006686129043
7120,7403.432596652174
7121,18633.548708115075
7122,15572.717288525322
7123,12486.574488950286
7124,12198.27565051485
7125,16773.452677805526
7126,18169.800329478338
7127,1770.616623180243
7128,13647.892862071822
7129,18057.17507607829
7130,13519.183580988774
7131,5174.757330748434
7132,21758.066388606796
7133,11239.08704390168
7134,11421.504889472237
7135,11446.441848289067
7136,10077.422788002108
7137,15334.52357592693
7138,14807.385969042585
7139,10979.036203183126
7140,14917.162299766745
7141,8136.919985392881
7142,18845.85700718094
7143,15726.699060185303
7144,10622.454766456214
7145,4732.685223753255
7146,15387.855040358096
7147,10872.583115164263
7148,19857.08270436024
7149,17050.063947996132
7150,7228.520761917805
7151,2235.73303660101
7152,11049.46952335751
7153,15940.189977171261
7154,6640.298865039034
7155,14044.5613409206
7156,4423.446562359373
7157,9264.849590309737
7158,4761.033193894124
7159,6848.4664527169725
7160,16614.940225950253
7161,15223.902174257451
7162,20716.99622521642
7163,19436.19052631197
7164,1241.514021739588
7165,17666.506569942077
7166,5807.801337991751
7167,14455.225470798558
7168,6242.665841193938
7169,17348.059896616593
7170,4427.614495431741
7171,19296.573903419314
7172,3964.7914485932884
7173,17245.606529122608
7174,15186.731300798536
7175,15186.731300798536
7176,12708.232666646343
7177,6344.018917706435
7178,10755.904080018709
7179,15213.023764659689
7180,11327.791583940254
7181,8461.47231815575
7182,5121.790833366321
7183,6592.428067433987
7184,1522.020339156803
7185,15830.890281235716
7186,8595.064965483773
7187,12797.23341489986
7188,15069.158809613617
7189,10437.48625630508
7190,14635.802659900415
7191,18375.232871212014
7192,17887.344454728754
7193,10681.840906361436
7194,11482.954590244233
7195,12842.883658509814
7196,13017.762599328915
7197,7366.142530814807
7198,11686.9090488106
7199,427.8063759524288
7200,13059.680603677958
7201,16962.267637012632
7202,19146.27054006476
7203,7488.108058823646
7204,5948.268690245399
7205,10865.703357432187
7206,18007.251678242148
7207,5948.268690245399
7208,10420.287802146868
7209,18875.68641172462
7210,15774.853577716594
7211,16031.170951497774
7212,3985.152620139466
7213,11631.72123587556
7214,4281.268104106251
7215,11155.47422304381
7216,17844.309555093583
7217,11155.47422304381
7218,3791.5695775277923
7219,9255.725998072006
7220,12483.105973868469
7221,11572.688398345277
7222,11155.47422304381
7223,13117.332473739387
7224,16425.09941430789
7225,7866.195376423026
7226,12174.512856619138
7227,8799.663995877481
7228,15018.211930729194
7229,14274.85858816117
7230,12796.1747163225
7231,18300.818933371196
7232,17160.91326142273
7233,6014.238810991592
7234,17165.102235371254
7235,11301.301145131254
7236,13509.377895739213
7237,6128.264996294409
7238,3371.146935761014
7239,3829.731675300301
7240,5061.210031885386
7241,16229.635991811881
7242,16759.16019655429
7243,8996.966640582941
7244,4474.075340842787
7245,17214.537550029403
7246,13431.17016111285
7247,11351.372695993168
7248,12823.194796720752
7249,9439.55319188154
7250,17183.759611177356
7251,8891.89968671399
7252,15158.090810616412
7253,18635.430665169624
7254,14191.828048392954
7255,18167.242845827932
7256,17139.2435336479
7257,14266.765420861377
7258,16664.9523972918
7259,13469.28093792272
7260,19223.572966645614
7261,18053.620430348365
7262,14994.417283591287
7263,8945.164049828694
7264,17555.347202975314
7265,6650.0631948135415
7266,8827.765063430548
7267,8833.649668250711
7268,18462.526773952446
7269,14063.70061329246
7270,21636.299537525803
7271,8072.231488818607
7272,6172.889885893072
7273,4034.986104244362
7274,12798.12613476067
7275,13049.09092496828
7276,15991.276794376812
7277,4635.4420373097555
7278,18551.233290077755
7279,18468.18006466275
7280,11878.80808878019
7281,8753.48741035903
7282,15254.878630844547
7283,4185.772732805804
7284,7536.275364726267
7285,15333.360939711632
7286,17567.529873925294
7287,6165.314056025451
7288,10897.906674133948
7289,15388.975508040263
7290,21881.82464028356
7291,9986.831048162454
7292,11468.414711357058
7293,17133.80610155693
7294,18306.851679177318
7295,17407.942561865177
7296,9904.68561817479
7297,12225.17141508148
7298,11436.432148881324
7299,3969.189305520495
7300,19349.06490917142
7301,20507.195746395057
7302,10303.740493310253
7303,13391.828689301952
7304,7165.881292527762
7305,15102.511807798573
7306,20112.70401955876
7307,9591.94991277944
7308,16596.380657407262
7309,4155.630649542677
7310,21014.011532000884
7311,17718.324434365277
7312,12868.165269489915
7313,18250.853880047925
7314,16769.3342581583
7315,8764.740356309105
7316,6975.202593499198
7317,10898.754428189104
7318,3415.9728042489683
7319,12320.990542547956
7320,10810.789927367852
7321,13557.002485225772
7322,12365.270352358839
7323,18737.08644186907
7324,19925.11774571844
7325,18884.9650490649
7326,10949.888891082312
7327,19393.550095932656
7328,19317.853853415396
7329,7753.820993052632
7330,15188.75222354817
7331,6101.083059431839
7332,17710.533846133098
7333,13645.085171463763
7334,16370.132856729033
7335,3730.6368288839785
7336,10313.492565577666
7337,18210.454715912012
7338,5919.544507471606
7339,20946.955600672307
7340,12975.628100184196
7341,16162.867318216302
7342,18649.509678825696
7343,17413.230074021096
7344,15878.796859540047
7345,18621.827028683372
7346,6619.342452070252
7347,6210.973493729709
7348,7378.684457250326
7349,11619.053583077468
7350,22574.589098706703
7351,13778.399758607778
7352,18649.89760809735
7353,6108.9450687597155
7354,17667.795483943843
7355,10727.537746087128
7356,17762.250294580354
7357,17817.127090072307
7358,11787.611460208995
7359,10021.818047087712
7360,13710.537141824989
7361,7192.82812668664
7362,10760.617445186928
7363,18326.993403669447
7364,2950.0389206319114
7365,15081.132195594864
7366,9579.146691113177
7367,10675.263649656104
7368,7994.401080463579
7369,14670.130906454318
7370,19382.68639537475
7371,5883.589717923721
7372,3677.451021682664
7373,15182.81417995879
7374,11932.859656507611
7375,3601.820641885971
7376,9176.515337629296
7377,17165.857619951395
7378,18781.541386415694
7379,12670.515457234947
7380,16944.651706030618
7381,11033.655962139634
7382,12789.011024493544
7383,6580.82657880036
7384,10976.725308347084
7385,12365.270352358839
7386,12155.87746383999
7387,17133.660298588195
7388,18476.998759132275
7389,16200.467103853638
7390,10331.834297615002
7391,20985.2599643734
7392,19775.568342890303
7393,6231.775904141509
7394,15966.727730421242
7395,11660.08036054161
7396,12043.834493411112
7397,17925.171952297776
7398,17700.98363590205
7399,18057.17507607829
7400,17701.35063679719
7401,16804.21406837174
7402,15377.156595946695
7403,17460.397883685226
7404,15500.984169321291
7405,6423.782832349158
7406,5490.212727924771
7407,19314.017149738298
7408,15305.22785807234
7409,14364.18207374041
7410,18452.157975018734
7411,11566.77410483941
7412,13598.1165269743
7413,8740.921936510382
7414,12156.871350132302
7415,17678.930284356586
7416,17204.615845706638
7417,1584.1053990971072
7418,10672.856908389955
7419,3382.8532085857396
7420,7946.736094121079
7421,18467.097083089826
7422,4334.224232094549
7423,7112.076455857587
7424,16707.166298551518
7425,14500.21309795073
7426,7515.797036006864
7427,14491.486542509749
7428,17678.418131119823
7429,6534.503612825411
7430,9968.21765072429
7431,7710.127485439458
7432,21295.685328230673
7433,14740.115377631988
7434,5930.991882543317
7435,20652.730575233996
7436,13472.449180510921
7437,5007.859891474817
7438,4681.051135042743
7439,4774.872740039354
7440,4870.235314458841
7441,10350.583939699814
7442,9544.918808842081
7443,14712.628024881804
7444,9608.783545888584
7445,11802.59074737348
7446,18475.494115711375
7447,19320.691028712965
7448,7206.1948732042865
7449,18754.965348201895
7450,1885.4141101255361
7451,17197.33120539492
7452,8239.634185866462
7453,6592.3897111039105
7454,19833.29733806158
7455,16688.660687965872
7456,20206.92826306623
7457,15491.830254714727
7458,7005.169410320915
7459,15491.830254714727
7460,16979.99542714727
7461,16785.446972143844
7462,13429.130690588949
7463,13893.288011832065
7464,6712.335069625001
7465,16324.73221537756
7466,7881.699451484327
7467,3079.7473380749248
7468,13499.621255396938
7469,4793.486730294494
7470,7532.539672219729
7471,16345.271342087854
7472,12937.590428173753
7473,13883.713151926877
7474,714.8334235710461
7475,17773.082916873926
7476,14695.431659959704
7477,12986.479268162417
7478,7589.485452144647
7479,2012.917840381373
7480,19941.969783745524
7481,9627.311260357477
7482,7573.94903029847
7483,10348.880031743603
7484,7593.337790303642
7485,16971.703347764433
7486,8464.179183770768
7487,15235.04374672502
7488,2276.1616567859537
7489,15659.891322822168
7490,8694.06951815028
7491,10555.279342998767
7492,17175.352020881797
7493,18598.55802195102
7494,10552.666853049808
7495,14985.530899182899
7496,9604.76724503104
7497,7982.125395246257
7498,9719.732672391276
7499,12599.303577111148
7500,7075.4155546325355
7501,13696.602932678392
7502,18137.633290335267
7503,17931.443980886994
7504,14881.908381046034
7505,14464.519845003091
7506,17762.177641963845
7507,9123.107587401111
7508,15429.812850156743
7509,7350.014051894286
7510,5053.533294713494
7511,13514.139033565503
7512,17621.07699405359
7513,4809.473764306101
7514,12742.612004763634
7515,19083.156447983463
7516,14523.64923071689
7517,7259.696138373745
7518,5060.217512062296
7519,12365.270352358839
7520,7261.458130799747
7521,18496.07061757868
7522,16603.437239751864
7523,16204.49609521565
7524,16460.24295217631
7525,5841.749928660903
7526,12268.321358549687
7527,17555.53113030098
7528,9737.253929780229
7529,12747.747601932058
7530,1390.0323002510638
7531,16792.08311956693
7532,12200.91259347331
7533,3970.2502053345925
7534,17111.66611017529
7535,14438.820940114789
7536,17179.89362946604
7537,11777.87920746215
7538,16131.26247159357
7539,8392.480608253114
7540,17762.393584852587
7541,8356.082419142485
7542,10621.887821197042
7543,12252.864983510957
